Profile ID,Week,Category,Player,Team,Position,Starter/Sub,Captain,Vice Captain,Pts,MP,GS,A,CS,GC,OG,PS,PM,YC,RC,S,BP,BPS,I,C,T,II,CBI,R,DC,ST,xG,xA,xGI,xGC
5186807,9,Midfielders,Kudus,Spurs,MID,Starter,No,No,3,77,0,0,1,0,0,0,0,0,0,0,0,3,1.8,5.6,0,0.9,0,6,6,1,0.09,0.06,0.15,1.31
5186807,9,Midfielders,Gakpo,Liverpool,MID,Starter,No,No,2,60,0,0,0,3,0,0,0,0,0,0,0,14,3.6,33.1,0,4.0,0,1,1,1,0.04,0.48,0.52,2.37
5186807,9,Midfielders,Semenyo,Man City,MID,Starter,No,No,3,90,0,0,1,0,0,0,0,0,0,0,0,14,8.4,13.1,1,3.9,0,7,8,1,0.03,0.04,0.07,0.35
5186807,9,Midfielders,Enzo,Chelsea,MID,Starter,No,No,2,90,0,0,0,2,0,0,0,0,0,0,0,22,21.2,41.6,0,10.9,1,5,6,1,0.13,0.43,0.56,1.31
5186807,9,Forwards,Ekitiké,Liverpool,FWD,Starter,No,No,2,90,0,0,0,3,0,0,0,0,0,0,0,0,3.2,12.3,0,3.3,4,1,5,1,0.35,0.01,0.36,2.75
5186807,9,Forwards,João Pedro,Chelsea,FWD,Starter,No,Yes,2,84,0,0,0,1,0,0,0,0,0,0,0,5,10.4,13.6,0,3.0,2,2,4,1,0.0,0.02,0.02,1.19
5186807,9,Forwards,Haaland,Man City,FWD,Starter,Yes,No,4,90,0,0,0,1,0,0,0,0,0,0,0,9,15.2,2.6,0,7.1,3,0,3,1,0.23,0.01,0.24,0.81
5186807,9,Substitutes,Dúbravka,Burnley,GKP,Sub,No,No,2,90,0,0,0,2,0,0,0,0,0,5,0,16,40.0,0.0,0,4.0,1,12,0,1,0.0,0.0,0.0,2.52
5186807,9,Substitutes,Gudmundsson,Leeds,DEF,Sub,No,No,1,43,0,0,0,0,0,0,0,0,0,0,0,7,9.0,14.2,0,2.5,4,0,4,1,0.0,0.11,0.11,0.1
5186807,9,Substitutes,Reijnders,Man City,MID,Sub,No,No,1,75,0,0,0,1,0,0,0,1,0,0,0,-1,0.0,4.3,0,0.4,1,2,3,1,0.07,0.03,0.1,0.81
5186807,9,Substitutes,Ekdal,Burnley,DEF,Sub,No,No,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.05
5186807,10,Goalkeeper,Raya,Arsenal,GKP,Starter,No,No,6,90,0,0,1,0,0,0,0,0,0,0,0,20,2.8,0.1,0,0.3,1,7,0,1,0.0,0.0,0.0,0.42
5186807,10,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,12,90,0,1,1,0,0,0,0,1,0,0,2,39,36.0,11.3,1,5.1,10,1,11,1,0.0,0.52,0.52,0.42
5186807,10,Defenders,Virgil,Liverpool,DEF,Starter,No,No,5,90,0,0,1,0,0,0,0,1,0,0,0,23,22.6,1.8,1,2.4,5,4,6,1,0.0,0.02,0.02,0.41
5186807,10,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,8,7.6,0.9,2,0.9,2,2,4,1,0.0,0.01,0.01,3.68
5186807,10,Midfielders,Kudus,Spurs,MID,Starter,No,No,1,90,0,0,0,1,0,0,0,1,0,0,0,7,6.4,3.3,2,3.9,0,6,8,1,0.1,0.07,0.17,3.68
5186807,10,Midfielders,Gakpo,Liverpool,MID,Starter,No,No,3,90,0,0,1,0,0,0,0,0,0,0,0,11,5.2,25.0,1,4.8,2,3,6,1,0.17,0.14,0.31,0.41
5186807,10,Midfielders,Semenyo,Man City,MID,Starter,No,No,2,90,0,0,0,3,0,0,0,0,0,0,0,6,11.2,10.7,2,4.6,0,5,7,1,0.03,0.02,0.05,2.22
5186807,10,Midfielders,Enzo,Chelsea,MID,Starter,No,No,2,90,0,0,1,0,0,0,0,1,0,0,0,10,14.4,45.7,2,8.6,0,2,4,1,0.48,0.17,0.65,0.1
5186807,10,Forwards,Ekitiké,Liverpool,FWD,Starter,No,No,2,76,0,0,1,0,0,0,0,0,0,0,0,2,0.0,4.8,0,0.5,1,0,1,1,0.0,0.05,0.05,0.3
5186807,10,Forwards,João Pedro,Chelsea,FWD,Starter,No,Yes,9,90,1,0,1,0,0,0,0,0,0,0,3,44,57.6,23.1,3,17.4,1,5,9,1,1.86,0.13,1.99,0.1
5186807,10,Forwards,Haaland,Man City,FWD,Starter,Yes,No,26,81,2,0,0,1,0,0,0,0,0,0,3,62,71.6,3.8,0,15.7,1,0,1,1,1.33,0.01,1.34,0.71
5186807,10,Substitutes,Dúbravka,Burnley,GKP,Sub,No,No,2,90,0,0,0,2,0,0,0,0,0,5,0,14,35.6,0.0,0,3.6,1,6,0,1,0.0,0.0,0.0,2.42
5186807,10,Substitutes,Gudmundsson,Leeds,DEF,Sub,No,No,1,90,0,0,0,3,0,0,0,0,0,0,0,6,21.0,12.2,2,3.7,6,4,8,1,0.0,0.01,0.01,3.07
5186807,10,Substitutes,Reijnders,Man City,MID,Sub,No,No,1,17,0,0,0,0,0,0,0,0,0,0,0,4,4.0,1.7,0,2.8,0,1,1,0,0.11,0.02,0.13,0.02
5186807,10,Substitutes,Ekdal,Burnley,DEF,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,11,Goalkeeper,Raya,Arsenal,GKP,Starter,No,No,1,90,0,0,0,2,0,0,0,0,0,0,0,-2,1.6,0.0,0,0.2,0,2,0,1,0.0,0.0,0.0,0.44
5186807,11,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,1,90,0,0,0,2,0,0,0,0,0,0,0,6,21.4,15.4,1,4.1,4,0,5,1,0.0,0.03,0.03,0.44
5186807,11,Defenders,Virgil,Liverpool,DEF,Starter,No,No,1,90,0,0,0,3,0,0,0,0,0,0,0,1,9.0,1.0,0,1.2,4,0,4,1,0.0,0.01,0.01,1.6
5186807,11,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,1,90,0,0,0,2,0,0,0,0,0,0,0,4,14.6,0.5,2,1.5,5,5,7,1,0.0,0.01,0.01,0.63
5186807,11,Defenders,Gudmundsson,Leeds,DEF,Starter,No,No,1,81,0,0,0,2,0,0,0,0,0,0,0,1,8.4,1.4,1,1.8,5,3,6,1,0.01,0.0,0.01,1.71
5186807,11,Midfielders,Gakpo,Liverpool,MID,Starter,No,No,1,34,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,1.2,0,1.0,1,2,3,0,0.15,0.02,0.17,0.27
5186807,11,Midfielders,Semenyo,Man City,MID,Starter,No,No,0,90,0,0,0,4,0,0,1,0,0,0,0,-3,5.4,3.0,2,2.5,1,4,7,1,0.79,0.0,0.79,1.7
5186807,11,Midfielders,Enzo,Chelsea,MID,Starter,No,No,3,82,0,0,1,0,0,0,0,0,0,0,0,19,9.0,35.7,0,8.5,0,8,8,1,0.23,0.52,0.75,0.03
5186807,11,Forwards,Haaland,Man City,FWD,Starter,Yes,No,8,90,1,0,1,0,0,0,1,0,0,0,0,28,37.0,1.6,1,8.1,1,0,2,1,0.85,0.09,0.94,0.71
5186807,11,Forwards,Ekitiké,Liverpool,FWD,Starter,No,No,1,55,0,0,0,2,0,0,0,0,0,0,0,3,1.0,11.3,0,1.6,0,1,1,1,0.0,0.03,0.03,1.32
5186807,11,Forwards,João Pedro,Chelsea,FWD,Starter,No,Yes,7,82,1,0,1,0,0,0,0,0,0,0,1,39,39.0,31.7,1,11.6,1,4,6,1,0.41,0.1,0.51,0.03
5186807,11,Substitutes,Dúbravka,Burnley,GKP,Sub,No,No,2,90,0,0,0,3,0,0,0,0,0,3,0,2,18.2,0.0,0,1.8,0,5,0,1,0.0,0.0,0.0,3.02
5186807,11,Substitutes,Kudus,Spurs,MID,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,11,Substitutes,Reijnders,Man City,MID,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,11,Substitutes,Ekdal,Burnley,DEF,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,12,Goalkeeper,Raya,Arsenal,GKP,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,1,0,6,6.6,0.0,0,0.7,0,5,0,1,0.0,0.0,0.0,0.07
5186807,12,Defenders,J.Timber,Arsenal,DEF,Starter,No,No,5,90,0,1,0,1,0,0,0,0,0,0,0,6,15.0,14.8,0,5.0,1,4,1,1,0.5,0.04,0.54,0.07
5186807,12,Defenders,Virgil,Liverpool,DEF,Starter,No,No,3,90,0,0,0,3,0,0,0,0,0,0,0,8,33.8,25.3,1,6.4,10,1,11,1,0.02,0.04,0.06,1.58
5186807,12,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,0,90,0,0,0,4,0,0,0,0,0,0,0,-7,7.8,0.1,1,0.8,6,3,7,1,0.0,0.0,0.0,1.93
5186807,12,Defenders,Gudmundsson,Leeds,DEF,Starter,No,No,1,90,0,0,0,2,0,0,0,0,0,0,0,10,22.2,11.8,5,4.3,4,4,9,1,0.19,0.01,0.2,1.58
5186807,12,Midfielders,Mbeumo,Man Utd,MID,Starter,No,No,1,90,0,0,0,1,0,0,0,1,0,0,0,7,11.2,28.5,3,6.3,0,4,7,1,0.12,0.27,0.39,0.23
5186807,12,Midfielders,Doku,Man City,MID,Starter,No,No,2,75,0,0,0,2,0,0,0,0,0,0,0,22,21.4,58.1,2,9.5,2,6,10,1,0.04,0.53,0.57,2.24
5186807,12,Midfielders,Enzo,Chelsea,MID,Starter,No,No,11,90,1,0,1,0,0,0,0,0,0,0,3,34,46.8,32.7,1,10.8,3,5,9,1,0.77,0.04,0.81,0.44
5186807,12,Forwards,Haaland,Man City,FWD,Starter,Yes,No,4,90,0,0,0,2,0,0,0,0,0,0,0,2,6.4,1.3,1,6.0,1,1,3,1,1.54,0.0,1.54,2.24
5186807,12,Forwards,Ekitiké,Liverpool,FWD,Starter,No,No,1,35,0,0,0,1,0,0,0,0,0,0,0,4,8.2,12.5,0,2.5,1,1,2,0,0.0,0.01,0.01,0.9
5186807,12,Forwards,João Pedro,Chelsea,FWD,Starter,No,Yes,1,75,0,0,1,0,0,0,0,1,0,0,0,2,0.2,23.5,0,3.5,2,7,9,1,0.2,0.12,0.32,0.37
5186807,12,Substitutes,Dúbravka,Burnley,GKP,Sub,No,No,2,90,0,0,0,2,0,0,0,0,0,3,0,12,25.2,0.0,0,2.5,5,12,0,1,0.0,0.01,0.01,1.72
5186807,12,Substitutes,Semenyo,Man City,MID,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,12,Substitutes,Reijnders,Man City,MID,Sub,No,No,1,13,0,0,0,0,0,0,0,0,0,0,0,3,1.2,5.8,0,1.1,0,0,0,0,0.0,0.13,0.13,0.0
5186807,12,Substitutes,Ekdal,Burnley,DEF,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,13,Goalkeeper,Raya,Arsenal,GKP,Starter,No,No,3,90,0,0,0,1,0,0,0,0,0,3,0,12,20.0,0.0,0,2.0,0,7,0,1,0.0,0.0,0.0,0.79
5186807,13,Defenders,J.Timber,Arsenal,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,8,10.2,3.1,3,1.9,3,4,6,1,0.3,0.03,0.33,0.79
5186807,13,Defenders,Virgil,Liverpool,DEF,Starter,No,No,6,90,0,0,1,0,0,0,0,0,0,0,0,28,19.4,0.8,0,2.4,7,3,7,1,0.04,0.01,0.05,0.29
5186807,13,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,0,90,0,0,0,2,0,0,0,1,0,0,0,0,17.0,1.3,2,2.1,5,4,7,1,0.05,0.01,0.06,0.45
5186807,13,Midfielders,Mbeumo,Man Utd,MID,Starter,No,No,1,90,0,0,0,1,0,0,0,1,0,0,0,3,2.2,2.9,0,5.8,0,7,7,1,0.41,0.01,0.42,1.72
5186807,13,Midfielders,Doku,Man City,MID,Starter,No,No,2,90,0,0,0,2,0,0,0,0,0,0,0,20,21.4,59.8,2,9.9,0,4,6,1,0.0,0.68,0.68,1.54
5186807,13,Midfielders,Semenyo,Man City,MID,Starter,No,No,1,90,0,0,0,3,0,0,0,1,0,0,0,6,5.0,52.8,1,8.1,0,4,5,1,0.1,0.5,0.6,1.28
5186807,13,Midfielders,Enzo,Chelsea,MID,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,8,14.4,11.3,4,3.5,0,4,8,1,0.11,0.05,0.16,1.26
5186807,13,Forwards,Ekitiké,Liverpool,FWD,Starter,No,No,1,22,0,0,0,0,0,0,0,0,0,0,0,-2,1.0,2.1,1,0.8,1,0,2,0,0.04,0.01,0.05,0.15
5186807,13,Forwards,João Pedro,Chelsea,FWD,Starter,No,Yes,1,54,0,0,0,0,0,0,0,0,0,0,0,2,2.6,1.2,0,4.1,0,1,1,1,0.15,0.03,0.18,0.27
5186807,13,Forwards,Haaland,Man City,FWD,Starter,Yes,No,4,90,0,0,0,2,0,0,0,0,0,0,0,9,16.6,10.6,1,5.8,4,0,5,1,0.13,0.01,0.14,1.54
5186807,13,Substitutes,Dúbravka,Burnley,GKP,Sub,No,No,1,90,0,0,0,3,0,0,0,0,0,1,0,0,7.2,0.0,0,0.7,1,13,0,1,0.0,0.01,0.01,3.06
5186807,13,Substitutes,Gudmundsson,Leeds,DEF,Sub,No,No,1,21,0,0,0,1,0,0,0,0,0,0,0,5,6.2,0.5,2,1.3,1,0,3,0,0.01,0.01,0.02,0.36
5186807,13,Substitutes,Reijnders,Man City,MID,Sub,No,No,3,74,0,0,0,2,0,0,0,0,0,0,1,26,10.4,20.0,1,4.3,2,2,5,1,0.22,0.26,0.48,1.41
5186807,13,Substitutes,Ekdal,Burnley,DEF,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,14,Goalkeeper,Raya,Arsenal,GKP,Starter,No,No,6,90,0,0,1,0,0,0,0,0,0,1,0,26,15.0,0.0,0,1.5,2,12,0,1,0.0,0.0,0.0,0.35
5186807,14,Defenders,J.Timber,Arsenal,DEF,Starter,No,No,1,46,0,0,0,0,0,0,0,0,0,0,0,3,7.0,0.3,0,0.7,3,4,3,0,0.0,0.0,0.0,0.09
5186807,14,Defenders,Virgil,Liverpool,DEF,Starter,No,No,4,90,0,0,0,1,0,0,0,0,0,0,0,12,34.8,14.4,1,5.6,10,2,11,1,0.1,0.03,0.13,0.41
5186807,14,Defenders,Gudmundsson,Leeds,DEF,Starter,No,No,4,90,0,0,0,1,0,0,0,0,0,0,0,19,36.4,29.8,8,7.0,6,6,14,1,0.05,0.1,0.15,0.96
5186807,14,Midfielders,Mbeumo,Man Utd,MID,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,15,10.2,17.6,2,5.0,0,1,3,1,0.04,0.04,0.08,0.77
5186807,14,Midfielders,Doku,Man City,MID,Starter,No,No,8,63,0,2,0,2,0,0,0,0,0,0,0,23,18.6,18.9,0,5.5,2,3,5,1,0.2,0.17,0.37,0.44
5186807,14,Midfielders,Semenyo,Man City,MID,Starter,No,No,4,90,0,0,0,1,0,0,0,0,0,0,0,17,20.4,5.1,3,6.9,3,8,14,1,0.26,0.15,0.41,1.44
5186807,14,Midfielders,Enzo,Chelsea,MID,Starter,No,No,2,90,0,0,0,3,0,0,0,0,0,0,0,9,12.2,35.8,1,5.8,1,3,5,1,0.13,0.45,0.58,2.79
5186807,14,Forwards,Haaland,Man City,FWD,Starter,Yes,No,28,90,1,2,0,4,0,0,0,0,0,0,2,52,64.4,27.3,0,13.6,1,1,2,1,0.91,0.3,1.21,0.91
5186807,14,Forwards,Ekitiké,Liverpool,FWD,Starter,No,No,1,16,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2.3,0,0.4,0,0,0,0,0.08,0.01,0.09,0.18
5186807,14,Forwards,João Pedro,Chelsea,FWD,Starter,No,Yes,2,90,0,0,0,3,0,0,0,0,0,0,0,7,11.4,38.0,1,6.5,2,2,5,1,0.07,0.35,0.42,2.79
5186807,14,Substitutes,Dúbravka,Burnley,GKP,Sub,No,No,2,90,0,0,0,1,0,0,0,0,0,2,0,14,21.0,0.0,0,2.1,1,6,0,1,0.0,0.01,0.01,0.59
5186807,14,Substitutes,Van de Ven,Spurs,DEF,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,14,Substitutes,Reijnders,Man City,MID,Sub,No,No,7,81,1,0,0,4,0,0,0,0,0,0,0,33,37.2,21.9,0,7.8,0,4,4,1,0.62,0.38,1.0,0.64
5186807,14,Substitutes,Ekdal,Burnley,DEF,Sub,No,No,4,90,0,0,0,1,0,0,0,0,0,0,0,20,29.6,1.1,4,3.1,13,1,17,1,0.0,0.04,0.04,0.59
5186807,15,Goalkeeper,Raya,Arsenal,GKP,Starter,No,No,2,90,0,0,0,2,0,0,0,0,0,4,0,13,35.2,0.0,0,3.5,0,7,0,1,0.0,0.0,0.0,2.16
5186807,15,Defenders,J.Timber,Arsenal,DEF,Starter,No,No,3,90,0,0,0,2,0,0,0,0,0,0,0,7,24.0,1.8,3,3.0,7,4,10,1,0.23,0.01,0.24,2.16
5186807,15,Defenders,Virgil,Liverpool,DEF,Starter,No,No,2,90,0,0,0,3,0,0,0,1,0,0,0,2,38.8,1.4,0,6.3,16,1,16,1,0.09,0.02,0.11,1.51
5186807,15,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,6,90,0,0,1,0,0,0,0,0,0,0,0,25,14.8,1.2,0,2.0,7,4,7,1,0.05,0.01,0.06,0.29
5186807,15,Midfielders,Mbeumo,Man Utd,MID,Starter,No,No,8,90,1,0,0,1,0,0,0,1,0,0,2,32,52.0,42.3,3,15.0,0,7,10,1,1.18,0.08,1.26,0.41
5186807,15,Midfielders,Doku,Man City,MID,Starter,No,No,3,90,0,0,1,0,0,0,0,0,0,0,0,23,15.8,60.6,0,11.0,0,4,4,1,0.16,0.24,0.4,0.71
5186807,15,Midfielders,Semenyo,Man City,MID,Starter,No,No,3,90,0,0,1,0,0,0,0,0,0,0,0,14,17.0,32.9,2,11.6,3,0,5,1,0.18,0.13,0.31,0.92
5186807,15,Midfielders,Enzo,Chelsea,MID,Starter,No,No,3,90,0,0,1,0,0,0,0,0,0,0,0,12,11.8,12.5,1,4.2,1,4,6,1,0.25,0.12,0.37,1.42
5186807,15,Forwards,Ekitiké,Liverpool,FWD,Starter,No,No,13,83,2,0,0,2,0,0,0,0,0,0,3,56,70.6,12.8,0,18.4,1,3,4,1,0.98,0.04,1.02,1.24
5186807,15,Forwards,João Pedro,Chelsea,FWD,Starter,No,Yes,1,32,0,0,0,0,0,0,0,0,0,0,0,7,4.6,1.3,2,0.6,0,4,6,0,0.0,0.0,0.0,0.03
5186807,15,Forwards,Haaland,Man City,FWD,Starter,Yes,No,4,68,0,0,1,0,0,0,0,0,0,0,0,5,5.6,0.8,0,1.5,2,1,3,1,0.43,0.01,0.44,0.66
5186807,15,Substitutes,Dúbravka,Burnley,GKP,Sub,No,No,3,90,0,0,0,2,0,0,0,0,0,6,0,13,32.6,0.0,0,3.3,4,8,0,1,0.0,0.0,0.0,1.77
5186807,15,Substitutes,Gudmundsson,Leeds,DEF,Sub,No,No,0,90,0,0,0,3,0,0,0,1,0,0,0,-2,12.0,30.3,0,4.3,3,4,3,1,0.04,0.1,0.14,1.91
5186807,15,Substitutes,Reijnders,Man City,MID,Sub,No,No,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.9,0,0.6,0,0,0,0,0.28,0.0,0.28,0.05
5186807,15,Substitutes,Ekdal,Burnley,DEF,Sub,No,No,1,90,0,0,0,2,0,0,0,0,0,0,0,0,10.2,0.3,1,1.7,7,1,8,1,0.03,0.0,0.03,1.72
5186807,16,Goalkeeper,Raya,Arsenal,GKP,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,1,0,8,13.6,0.1,0,1.4,1,9,0,1,0.0,0.0,0.0,0.38
5186807,16,Defenders,J.Timber,Arsenal,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,7,8.0,16.5,0,3.5,2,2,2,1,0.19,0.02,0.21,0.38
5186807,16,Defenders,Virgil,Liverpool,DEF,Starter,No,No,6,90,0,0,1,0,0,0,0,0,0,0,0,25,22.8,1.0,1,2.4,6,0,7,1,0.0,0.01,0.01,1.9
5186807,16,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,1,90,0,0,0,3,0,0,0,0,0,0,0,3,8.4,0.8,1,1.1,1,2,2,1,0.03,0.0,0.03,2.32
5186807,16,Defenders,Gudmundsson,Leeds,DEF,Starter,No,No,2,88,0,0,0,1,0,0,0,0,0,0,0,9,7.4,12.3,2,2.0,1,8,3,1,0.0,0.0,0.0,0.63
5186807,16,Midfielders,Mbeumo,Man Utd,MID,Starter,No,No,2,90,0,0,0,4,0,0,0,0,0,0,0,10,13.0,30.4,2,8.3,2,1,5,1,0.4,0.48,0.88,1.62
5186807,16,Midfielders,Semenyo,Man City,MID,Starter,No,No,6,90,1,0,0,4,0,0,0,1,0,0,0,27,39.2,21.8,0,7.8,3,4,7,1,0.13,0.04,0.17,3.29
5186807,16,Midfielders,Enzo,Chelsea,MID,Starter,No,No,3,90,0,0,1,0,0,0,0,0,0,0,0,19,13.2,19.9,1,6.0,3,7,11,1,0.33,0.55,0.88,1.03
5186807,16,Forwards,Haaland,Man City,FWD,Starter,Yes,No,26,90,2,0,1,0,0,0,0,0,0,0,3,53,75.0,0.5,3,11.2,3,2,8,1,0.96,0.0,0.96,1.88
5186807,16,Forwards,Ekitiké,Liverpool,FWD,Starter,No,No,13,77,2,0,1,0,0,0,0,0,0,0,3,65,62.6,4.3,1,14.6,1,4,6,1,0.8,0.03,0.83,1.68
5186807,16,Forwards,João Pedro,Chelsea,FWD,Starter,No,Yes,2,80,0,0,1,0,0,0,0,0,0,0,0,3,1.4,17.3,0,3.1,1,1,2,1,0.06,0.02,0.08,0.83
5186807,16,Substitutes,Dúbravka,Burnley,GKP,Sub,No,No,1,90,0,0,0,3,0,0,0,0,0,1,0,-1,11.2,0.0,0,1.1,1,6,0,1,0.0,0.0,0.0,2.23
5186807,16,Substitutes,Doku,Man City,MID,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,16,Substitutes,Reijnders,Man City,MID,Sub,No,No,3,84,0,0,1,0,0,0,0,0,0,0,0,6,10.0,1.9,1,3.3,3,2,6,1,0.04,0.01,0.05,1.71
5186807,16,Substitutes,Ekdal,Burnley,DEF,Sub,No,No,1,90,0,0,0,3,0,0,0,0,0,0,0,-2,14.2,1.5,1,1.6,2,4,3,1,0.0,0.01,0.01,2.23
5186807,17,Goalkeeper,Raya,Arsenal,GKP,Starter,No,No,7,90,0,0,1,0,0,0,0,0,0,1,1,28,16.6,0.0,0,1.7,1,14,0,1,0.0,0.0,0.0,0.2
5186807,17,Defenders,J.Timber,Arsenal,DEF,Starter,No,No,6,90,0,0,1,0,0,0,0,0,0,0,0,26,9.0,13.3,3,4.3,0,6,3,1,0.46,0.07,0.53,0.2
5186807,17,Defenders,Virgil,Liverpool,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,17,28.6,4.3,1,5.0,6,3,7,1,0.12,0.03,0.15,1.07
5186807,17,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,0,90,0,0,0,2,0,0,0,1,0,0,0,5,15.0,21.2,1,4.0,5,3,6,1,0.0,0.01,0.01,0.66
5186807,17,Defenders,Gudmundsson,Leeds,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,7,17.0,5.4,2,3.6,3,2,5,1,0.41,0.3,0.71,1.57
5186807,17,Midfielders,Reijnders,Man City,MID,Starter,No,No,8,66,1,0,1,0,0,0,0,0,0,0,0,26,36.2,6.0,0,9.6,0,4,4,1,0.27,0.02,0.29,0.79
5186807,17,Midfielders,Semenyo,Man City,MID,Starter,No,No,10,90,1,0,0,1,0,0,0,0,0,0,3,38,39.2,36.8,1,10.5,0,7,8,1,0.11,0.43,0.54,0.38
5186807,17,Midfielders,Enzo,Chelsea,MID,Starter,No,No,1,36,0,0,0,0,0,0,0,0,0,0,0,2,7.4,22.7,0,3.0,3,2,5,0,0.0,0.03,0.03,0.35
5186807,17,Forwards,Haaland,Man City,FWD,Starter,Yes,No,32,90,2,1,1,0,0,0,0,0,0,0,3,66,78.2,10.8,0,15.7,0,0,0,1,1.02,0.07,1.09,0.98
5186807,17,Forwards,Ekitiké,Liverpool,FWD,Starter,No,No,9,90,1,0,0,1,0,0,0,0,0,0,3,33,34.8,15.4,0,9.1,0,1,1,1,0.26,0.03,0.29,1.07
5186807,17,Forwards,João Pedro,Chelsea,FWD,Starter,No,Yes,6,90,1,0,0,2,0,0,0,1,0,0,1,33,42.0,23.6,0,8.8,3,0,3,1,0.54,0.04,0.58,2.31
5186807,17,Substitutes,Dúbravka,Burnley,GKP,Sub,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,4,4.6,0.0,0,0.5,2,5,0,1,0.0,0.0,0.0,1.41
5186807,17,Substitutes,Mbeumo,Man Utd,MID,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,17,Substitutes,Doku,Man City,MID,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
5186807,17,Substitutes,Ekdal,Burnley,DEF,Sub,No,No,4,90,0,0,0,1,0,0,0,0,0,0,0,7,17.4,0.2,0,2.0,11,3,11,1,0.0,0.0,0.0,1.41
5186807,18,Goalkeepers,Raya,Arsenal,GKP,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,2,0,11,21.8,10.0,0,3.2,0,6,0,1,0.0,0.0,0.0,0.85
5186807,18,Goalkeepers,Dúbravka,Burnley,GKP,Starter,No,No,11,90,0,0,1,0,0,0,0,0,0,6,3,43,55.6,0.0,0,5.6,7,7,0,1,0.0,0.0,0.0,0.85
5186807,18,Defenders,Gudmundsson,Leeds,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,13,16.0,12.6,1,3.1,5,3,6,1,0.0,0.12,0.12,0.7
5186807,18,Defenders,Virgil,Liverpool,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,14,24.0,14.9,2,4.7,3,3,5,1,0.0,0.08,0.08,1.07
5186807,18,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,11,90,0,0,1,0,0,0,0,0,0,0,3,30,29.2,0.1,2,2.9,12,8,14,1,0.0,0.0,0.0,1.31
5186807,18,Defenders,J.Timber,Arsenal,DEF,Starter,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
